feature,feature_category,numeric_family,source_group,priority_level,priority_score,keep_decision,primary_numeric_route,suggested_routes,feature_engineering_decision,missing_pct_train,missing_gap_pct,zero_pct,negative_pct,positive_pct,abs_skew,iqr_outlier_pct,n_unique_train,temporal_review_reasons,modeling_note
bureau_recent_12m_limit_amount_sum,continuous_amount_numeric,continuous,bureau,critical,9,keep_but_review_before_final_FE,amount_value_validity_review,missing=missing_flag_review; zero=zero_flag_review; transform=yeo_johnson_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",50.64826949279863,1.520202524270132,88.53072574162175,0.01976779430951094,11.44950646406874,15.57345390319824,0.0,13903,high_missing; zero_heavy; suspicious_negative_amount; extreme_skew; high_coefficient_of_variation; negative_amount_value; missing_indicator_candidate; zero_flag_candidate; negative_value_review; transform_review_candidate; unstable_spread_review,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_bal_late_trend_12m_vs_old_mean,continuous_stat_numeric,continuous,bureau,critical,9,keep_but_review_before_final_FE,continuous_missing_signal_review,missing=missing_flag_review; train_test_stability_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",70.0072517731073,56.80973002684109,73.45903221259663,18.35283147748588,8.18813630991749,0.9190930724143982,0.0,11055,high_missing; train_test_missing_gap; unstable_sparse_feature; high_zero; has_negative_values; high_coefficient_of_variation; missing_gap_gt_20; missing_indicator_candidate; stability_review_candidate; zero_pattern_review; negative_value_review; unstable_spread_review,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_bal_late_trend_12m_vs_old_min,continuous_stat_numeric,continuous,bureau,critical,9,keep_but_review_before_final_FE,signed_continuous_transform_review,missing=missing_flag_review; train_test_stability_review; transform=yeo_johnson_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",70.0072517731073,56.80973002684109,78.55493272327092,20.91812947924234,0.5269377974867452,4.08676290512085,0.0,1472,high_missing; train_test_missing_gap; unstable_sparse_feature; high_zero; has_negative_values; high_skew; missing_gap_gt_20; missing_indicator_candidate; stability_review_candidate; zero_pattern_review; negative_value_review; transform_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
prev_unused_offer_application_credit_diff_max,continuous_stat_numeric,continuous,previous_application,critical,9,keep_but_review_before_final_FE,signed_continuous_transform_review,missing=missing_flag_review; zero=zero_flag_review; transform=yeo_johnson_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",93.81062791249744,0.05960214522352203,99.95796774024063,0.03677822728944465,0.005254032469920664,119.4203872680664,0.0,9,extreme_missing; almost_all_zero; has_negative_values; extreme_skew; high_coefficient_of_variation; high_missing; zero_heavy; missing_indicator_candidate; rare_event_candidate; negative_value_review; transform_review_candidate; unstable_spread_review,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
prev_unused_offer_application_credit_diff_mean,continuous_stat_numeric,continuous,previous_application,critical,9,keep_but_review_before_final_FE,signed_continuous_transform_review,missing=missing_flag_review; zero=zero_flag_review; transform=yeo_johnson_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",93.81062791249744,0.05960214522352203,99.94745967530079,0.04728629222928597,0.005254032469920664,117.9564971923828,0.0,10,extreme_missing; almost_all_zero; has_negative_values; extreme_skew; high_coefficient_of_variation; high_missing; zero_heavy; missing_indicator_candidate; rare_event_candidate; negative_value_review; transform_review_candidate; unstable_spread_review,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
prev_unused_offer_application_credit_diff_sum,continuous_stat_numeric,continuous,previous_application,critical,9,keep_but_review_before_final_FE,signed_continuous_transform_review,missing=missing_flag_review; zero=zero_flag_review; transform=yeo_johnson_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",93.81062791249744,0.05960214522352203,99.94745967530079,0.04728629222928597,0.005254032469920664,114.0458450317383,0.0,10,extreme_missing; almost_all_zero; has_negative_values; extreme_skew; high_coefficient_of_variation; high_missing; zero_heavy; missing_indicator_candidate; rare_event_candidate; negative_value_review; transform_review_candidate; unstable_spread_review,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_bal_late_count_max,discrete_count_numeric,discrete_count,bureau,critical,9,keep_but_review_before_final_FE,count_activity_flag_or_binning_review,missing=missing_flag_review; train_test_stability_review; zero=activity_flag_review; transform=log1p_review,"Review zero/non-zero activity signal, count bins, and count validity; do not treat skew as continuous-only problem.",70.0072517731073,56.80973002684109,66.33236113671109,0.0,33.66763886328891,8.23349666595459,12.91756567748371,85,high_missing; train_test_missing_gap; unstable_sparse_feature; high_zero; extreme_skew; missing_gap_gt_20; missing_indicator_candidate; stability_review_candidate; zero_pattern_review; transform_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_bal_old_late_count_max,discrete_count_numeric,discrete_count,bureau,critical,9,keep_but_review_before_final_FE,count_activity_flag_or_binning_review,missing=missing_flag_review; train_test_stability_review; zero=activity_flag_review; transform=log1p_review,"Review zero/non-zero activity signal, count bins, and count validity; do not treat skew as continuous-only problem.",70.0072517731073,56.80973002684109,72.38021923214536,0.0,27.61978076785462,8.183349609375,10.58429378408561,76,high_missing; train_test_missing_gap; unstable_sparse_feature; high_zero; extreme_skew; missing_gap_gt_20; missing_indicator_candidate; stability_review_candidate; zero_pattern_review; transform_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_bal_recent_6m_late_count_max,discrete_count_numeric,discrete_count,bureau,critical,9,keep_but_review_before_final_FE,count_activity_flag_or_binning_review,missing=missing_flag_review; train_test_stability_review; zero=zero_flag_review; activity_flag_review; transform=log1p_review; binning=zero_vs_activity_split_review; ordinal_count_bin_review,"Review zero/non-zero activity signal, count bins, and count validity; do not treat skew as continuous-only problem.",70.0072517731073,56.80973002684109,87.42071537769297,0.0,12.57928462230703,4.87781286239624,0.0,8,high_missing; train_test_missing_gap; unstable_sparse_feature; zero_heavy; high_skew; missing_gap_gt_20; missing_indicator_candidate; stability_review_candidate; zero_flag_candidate; transform_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_bal_status_1_count_max,discrete_count_numeric,discrete_count,bureau,critical,9,keep_but_review_before_final_FE,count_activity_flag_or_binning_review,missing=missing_flag_review; train_test_stability_review; zero=activity_flag_review; transform=log1p_review,"Review zero/non-zero activity signal, count bins, and count validity; do not treat skew as continuous-only problem.",70.0072517731073,56.80973002684109,67.37973132677733,0.0,32.62026867322267,6.080832958221436,10.42816406631176,49,high_missing; train_test_missing_gap; unstable_sparse_feature; high_zero; extreme_skew; missing_gap_gt_20; missing_indicator_candidate; stability_review_candidate; zero_pattern_review; transform_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
cc_dpd_30plus_count_mean,discrete_count_numeric,discrete_count,credit_card,critical,9,keep_but_review_before_final_FE,count_validity_review,missing=missing_flag_review; zero=zero_flag_review; activity_flag_review; transform=log1p_review; binning=zero_vs_activity_split_review; special=count_integer_validity_review,"Review zero/non-zero activity signal, count bins, and count validity; do not treat skew as continuous-only problem.",71.73922233676193,5.90342716197118,96.79304988205512,0.0,3.206950117944882,10.43492317199707,0.0,91,high_missing; almost_all_zero; extreme_skew; not_integer_like_count; not_integer_like; zero_heavy; missing_indicator_candidate; rare_event_candidate; transform_review_candidate; count_validity_review,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
cc_dpd_60plus_count_mean,discrete_count_numeric,discrete_count,credit_card,critical,9,keep_but_review_before_final_FE,count_validity_review,missing=missing_flag_review; zero=zero_flag_review; activity_flag_review; transform=log1p_review; binning=zero_vs_activity_split_review; special=count_integer_validity_review,"Review zero/non-zero activity signal, count bins, and count validity; do not treat skew as continuous-only problem.",71.73922233676193,5.90342716197118,97.80795121109257,0.0,2.192048788907428,10.61026191711426,0.0,93,high_missing; almost_all_zero; extreme_skew; not_integer_like_count; not_integer_like; zero_heavy; missing_indicator_candidate; rare_event_candidate; transform_review_candidate; count_validity_review,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
cc_dpd_90plus_count_mean,discrete_count_numeric,discrete_count,credit_card,critical,9,keep_but_review_before_final_FE,count_validity_review,missing=missing_flag_review; zero=zero_flag_review; activity_flag_review; transform=log1p_review; binning=zero_vs_activity_split_review; special=count_integer_validity_review,"Review zero/non-zero activity signal, count bins, and count validity; do not treat skew as continuous-only problem.",71.73922233676193,5.90342716197118,98.20838847016857,0.0,1.791611529831425,10.73289489746094,0.0,86,high_missing; almost_all_zero; extreme_skew; not_integer_like_count; not_integer_like; zero_heavy; missing_indicator_candidate; rare_event_candidate; transform_review_candidate; count_validity_review,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
cc_dpd_def_30plus_count_mean,discrete_count_numeric,discrete_count,credit_card,critical,9,keep_but_review_before_final_FE,count_validity_review,missing=missing_flag_review; zero=zero_flag_review; activity_flag_review; transform=log1p_review; binning=zero_vs_activity_split_review; special=count_integer_validity_review,"Review zero/non-zero activity signal, count bins, and count validity; do not treat skew as continuous-only problem.",71.73922233676193,5.90342716197118,99.56849433289224,0.0,0.4315056671077614,90.72998809814453,0.0,29,high_missing; almost_all_zero; extreme_skew; not_integer_like_count; not_integer_like; zero_heavy; missing_indicator_candidate; rare_event_candidate; transform_review_candidate; count_validity_review,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
cc_other_drawing_count_max_mean,discrete_count_numeric,discrete_count,credit_card,critical,9,keep_but_review_before_final_FE,count_validity_review,missing=missing_flag_review; zero=zero_flag_review; activity_flag_review; transform=log1p_review; binning=zero_vs_activity_split_review; special=count_integer_validity_review,"Review zero/non-zero activity signal, count bins, and count validity; do not treat skew as continuous-only problem.",80.11778440446032,2.795447296303422,90.67713444553483,0.0,9.322865554465162,5.921900272369385,0.0,13,extreme_missing; zero_heavy; extreme_skew; not_integer_like_count; high_missing; not_integer_like; missing_indicator_candidate; zero_flag_candidate; transform_review_candidate; count_validity_review,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
cc_other_drawing_count_mean_max,discrete_count_numeric,discrete_count,credit_card,critical,9,keep_but_review_before_final_FE,count_validity_review,missing=missing_flag_review; zero=zero_flag_review; activity_flag_review; transform=log1p_review; binning=zero_vs_activity_split_review; special=count_integer_validity_review,"Review zero/non-zero activity signal, count bins, and count validity; do not treat skew as continuous-only problem.",80.11778440446032,2.795447296303422,90.67713444553483,0.0,9.322865554465162,15.49530220031738,0.0,433,extreme_missing; zero_heavy; extreme_skew; not_integer_like_count; high_missing; not_integer_like; missing_indicator_candidate; zero_flag_candidate; transform_review_candidate; count_validity_review,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
cc_other_drawing_count_mean_mean,discrete_count_numeric,discrete_count,credit_card,critical,9,keep_but_review_before_final_FE,count_validity_review,missing=missing_flag_review; zero=zero_flag_review; activity_flag_review; transform=log1p_review; binning=zero_vs_activity_split_review; special=count_integer_validity_review,"Review zero/non-zero activity signal, count bins, and count validity; do not treat skew as continuous-only problem.",80.11778440446032,2.795447296303422,90.67713444553483,0.0,9.322865554465162,15.51718330383301,0.0,445,extreme_missing; zero_heavy; extreme_skew; not_integer_like_count; high_missing; not_integer_like; missing_indicator_candidate; zero_flag_candidate; transform_review_candidate; count_validity_review,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
cc_other_drawing_count_mean_min,discrete_count_numeric,discrete_count,credit_card,critical,9,keep_but_review_before_final_FE,count_validity_review,missing=missing_flag_review; zero=zero_flag_review; activity_flag_review; transform=log1p_review; binning=zero_vs_activity_split_review; special=count_integer_validity_review,"Review zero/non-zero activity signal, count bins, and count validity; do not treat skew as continuous-only problem.",80.11778440446032,2.795447296303422,90.74746483480537,0.0,9.252535165194635,15.52519798278809,0.0,432,extreme_missing; zero_heavy; extreme_skew; not_integer_like_count; high_missing; not_integer_like; missing_indicator_candidate; zero_flag_candidate; transform_review_candidate; count_validity_review,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_annuity_to_credit_max,ratio_rate_numeric,ratio_rate,bureau,critical,9,keep_but_review_before_final_FE,ratio_stability_tail_review,missing=missing_flag_review; train_test_stability_review; transform=log1p_review; special=ratio_stability_review,Review boundedness and denominator-driven tail instability; keep bounded ratios carefully and review unbounded/signed ratios.,74.16645258218405,52.24170286939889,24.95059226344079,0.0,75.0494077365592,110.9281921386719,11.32286854395086,50146,high_missing; train_test_missing_gap; unstable_sparse_feature; extreme_skew; missing_gap_gt_20; missing_indicator_candidate; stability_review_candidate; transform_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_annuity_to_credit_mean,ratio_rate_numeric,ratio_rate,bureau,critical,9,keep_but_review_before_final_FE,ratio_stability_tail_review,missing=missing_flag_review; train_test_stability_review; transform=log1p_review; special=ratio_stability_review,Review boundedness and denominator-driven tail instability; keep bounded ratios carefully and review unbounded/signed ratios.,74.16645258218405,52.24170286939889,24.95059226344079,0.0,75.0494077365592,131.646728515625,9.369217406628819,56346,high_missing; train_test_missing_gap; unstable_sparse_feature; extreme_skew; missing_gap_gt_20; missing_indicator_candidate; stability_review_candidate; transform_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_bal_max_late_status_mean,ratio_rate_numeric,ratio_rate,bureau,critical,9,keep_but_review_before_final_FE,bounded_ratio_keep_review,missing=missing_flag_review; train_test_stability_review; transform=log1p_review; special=bounded_0_100_ratio,Review boundedness and denominator-driven tail instability; keep bounded ratios carefully and review unbounded/signed ratios.,70.0072517731073,56.80973002684109,66.33236113671109,0.0,33.66763886328891,5.211686134338379,11.74117162342379,378,high_missing; train_test_missing_gap; unstable_sparse_feature; high_zero; extreme_skew; missing_gap_gt_20; missing_indicator_candidate; stability_review_candidate; zero_pattern_review; transform_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_bal_old_late_ratio_max,ratio_rate_numeric,ratio_rate,bureau,critical,9,keep_but_review_before_final_FE,bounded_ratio_keep_review,missing=missing_flag_review; train_test_stability_review; transform=log1p_review; scaling=robust_scaling_review; special=bounded_0_1_ratio,Review boundedness and denominator-driven tail instability; keep bounded ratios carefully and review unbounded/signed ratios.,70.0072517731073,56.80973002684109,72.38021923214536,0.0,27.61978076785462,4.150879859924316,17.08644598887576,1144,high_missing; train_test_missing_gap; unstable_sparse_feature; high_zero; high_skew; high_outlier_burden; missing_gap_gt_20; missing_indicator_candidate; stability_review_candidate; zero_pattern_review; transform_review_candidate; tail_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_bal_recent_12m_late_ratio_max,ratio_rate_numeric,ratio_rate,bureau,critical,9,keep_but_review_before_final_FE,zero_ratio_flag_review,missing=missing_flag_review; train_test_stability_review; zero=zero_flag_review; zero_ratio_flag_review; transform=log1p_review; special=bounded_0_1_ratio,Review boundedness and denominator-driven tail instability; keep bounded ratios carefully and review unbounded/signed ratios.,70.0072517731073,56.80973002684109,82.7726035714673,0.0,17.22739642853271,4.542064666748047,0.0,59,high_missing; train_test_missing_gap; unstable_sparse_feature; zero_heavy; high_skew; missing_gap_gt_20; missing_indicator_candidate; stability_review_candidate; zero_flag_candidate; transform_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_bal_recent_6m_late_ratio_max,ratio_rate_numeric,ratio_rate,bureau,critical,9,keep_but_review_before_final_FE,zero_ratio_flag_review,missing=missing_flag_review; train_test_stability_review; zero=zero_flag_review; zero_ratio_flag_review; transform=log1p_review; special=bounded_0_1_ratio,Review boundedness and denominator-driven tail instability; keep bounded ratios carefully and review unbounded/signed ratios.,70.0072517731073,56.80973002684109,87.42071537769297,0.0,12.57928462230703,4.590538501739502,0.0,19,high_missing; train_test_missing_gap; unstable_sparse_feature; zero_heavy; high_skew; missing_gap_gt_20; missing_indicator_candidate; stability_review_candidate; zero_flag_candidate; transform_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_bal_status_1_count_mean,ratio_rate_numeric,ratio_rate,bureau,critical,9,keep_but_review_before_final_FE,bounded_ratio_keep_review,missing=missing_flag_review; train_test_stability_review; transform=log1p_review; special=bounded_0_100_ratio,Review boundedness and denominator-driven tail instability; keep bounded ratios carefully and review unbounded/signed ratios.,70.0072517731073,56.80973002684109,67.37973132677733,0.0,32.62026867322267,8.505075454711914,14.55801194826035,661,high_missing; train_test_missing_gap; unstable_sparse_feature; high_zero; extreme_skew; missing_gap_gt_20; missing_indicator_candidate; stability_review_candidate; zero_pattern_review; transform_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
cc_payment_to_balance_ratio_max_sum,ratio_rate_numeric,ratio_rate,credit_card,critical,9,keep_but_review_before_final_FE,ratio_stability_tail_review,missing=missing_flag_review; transform=yeo_johnson_review,Review boundedness and denominator-driven tail instability; keep bounded ratios carefully and review unbounded/signed ratios.,71.73922233676193,5.90342716197118,32.53437661814625,0.02761636269489673,67.43800701915885,138.1833648681641,10.81180599505207,56862,high_missing; negative_ratio_value; extreme_skew; unstable_sparse_ratio; extreme_ratio_tail; missing_indicator_candidate; negative_ratio_review; transform_review_candidate; unstable_ratio_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
cc_total_payment_to_balance_ratio_max_sum,ratio_rate_numeric,ratio_rate,credit_card,critical,9,keep_but_review_before_final_FE,ratio_stability_tail_review,missing=missing_flag_review; transform=yeo_johnson_review,Review boundedness and denominator-driven tail instability; keep bounded ratios carefully and review unbounded/signed ratios.,71.73922233676193,5.90342716197118,32.61377366089408,0.02761636269489673,67.35860997641102,140.3026733398438,10.65991600023014,56689,high_missing; negative_ratio_value; extreme_skew; unstable_sparse_ratio; extreme_ratio_tail; missing_indicator_candidate; negative_ratio_review; transform_review_candidate; unstable_ratio_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_bal_month_max_mean,date_duration_numeric,date_duration,bureau,critical,9,keep_but_review_before_final_FE,duration_conversion_or_binning_review,missing=missing_flag_review; train_test_stability_review; transform=yeo_johnson_review; binning=duration_bin_review; special=zero_special_value_review,"Review signed duration meaning, special placeholders, and days-to-period conversion or cyclical encoding.",70.0072517731073,56.80973002684109,36.37605577300474,63.62394422699526,0.0,2.225598096847534,4.007329422862161,3958,high_missing; train_test_missing_gap; unstable_sparse_feature; meaningful_signed_value_review; high_skew; missing_gap_gt_20; zero_special_value_review; missing_indicator_candidate; stability_review_candidate; signed_value_review; transform_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_bal_month_mean_max,date_duration_numeric,date_duration,bureau,critical,9,keep_but_review_before_final_FE,duration_conversion_or_binning_review,missing=missing_flag_review; train_test_stability_review; transform=yeo_johnson_review; binning=duration_bin_review; special=mostly_negative_review,"Review signed duration meaning, special placeholders, and days-to-period conversion or cyclical encoding.",70.0072517731073,56.80973002684109,3.417506044605393,96.58249395539461,0.0,2.98721170425415,8.69664212683371,184,high_missing; train_test_missing_gap; unstable_sparse_feature; meaningful_signed_value_review; high_skew; missing_gap_gt_20; missing_indicator_candidate; stability_review_candidate; signed_value_review; transform_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_bal_month_min_max,date_duration_numeric,date_duration,bureau,critical,9,keep_but_review_before_final_FE,duration_conversion_or_binning_review,missing=missing_flag_review; train_test_stability_review; transform=yeo_johnson_review; binning=duration_bin_review; special=mostly_negative_review,"Review signed duration meaning, special placeholders, and days-to-period conversion or cyclical encoding.",70.0072517731073,56.80973002684109,3.417506044605393,96.58249395539461,0.0,2.202806234359741,7.616744912231245,97,high_missing; train_test_missing_gap; unstable_sparse_feature; meaningful_signed_value_review; high_skew; missing_gap_gt_20; missing_indicator_candidate; stability_review_candidate; signed_value_review; transform_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_closed_limit_amount_max,continuous_amount_numeric,continuous,bureau,critical,8,keep_but_review_before_final_FE,amount_value_validity_review,zero=zero_flag_review; transform=yeo_johnson_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",35.29597315217992,1.170053435707821,97.99971855336429,0.0005025832780491727,1.999778863357658,15.87383842468262,0.0,2321,almost_all_zero; suspicious_negative_amount; extreme_skew; high_coefficient_of_variation; zero_heavy; negative_amount_value; rare_event_candidate; negative_value_review; transform_review_candidate; unstable_spread_review,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_closed_limit_amount_mean,continuous_amount_numeric,continuous,bureau,critical,8,keep_but_review_before_final_FE,amount_value_validity_review,zero=zero_flag_review; transform=yeo_johnson_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",35.29597315217992,1.170053435707821,97.98665138813502,0.01608266489757353,1.997265946967413,25.3708324432373,0.0,2568,almost_all_zero; suspicious_negative_amount; extreme_skew; high_coefficient_of_variation; zero_heavy; negative_amount_value; rare_event_candidate; negative_value_review; transform_review_candidate; unstable_spread_review,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_closed_limit_amount_sum,continuous_amount_numeric,continuous,bureau,critical,8,keep_but_review_before_final_FE,amount_value_validity_review,zero=zero_flag_review; transform=yeo_johnson_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",25.15227097567242,2.618215502178241,98.2595094823279,0.01390306953707123,1.726587448135033,17.99013328552246,0.0,2422,almost_all_zero; suspicious_negative_amount; extreme_skew; high_coefficient_of_variation; zero_heavy; negative_amount_value; rare_event_candidate; negative_value_review; transform_review_candidate; unstable_spread_review,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_debt_amount_min,continuous_amount_numeric,continuous,bureau,critical,8,keep_but_review_before_final_FE,amount_value_validity_review,zero=zero_flag_review; transform=yeo_johnson_review; scaling=standard_scaling_review; tail=extreme_tail_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",16.70834539252255,1.453134494771028,86.82471079252414,2.29804279841175,10.87724640906411,35.17555999755859,0.0,28602,zero_heavy; suspicious_negative_amount; extreme_skew; top_5pct_tail_gap; high_coefficient_of_variation; negative_amount_value; zero_flag_candidate; negative_value_review; transform_review_candidate; tail_review_candidate; unstable_spread_review,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_recent_12m_debt_amount_max,continuous_amount_numeric,continuous,bureau,critical,8,keep_but_review_before_final_FE,amount_value_validity_review,missing=missing_flag_review; transform=yeo_johnson_review; scaling=standard_scaling_review; tail=extreme_tail_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",54.32391036418209,0.2653724193399825,15.30766985383635,0.04556489794174812,84.6467652482219,10.96622848510742,11.16838365644067,91124,high_missing; suspicious_negative_amount; extreme_skew; top_5pct_tail_gap; negative_amount_value; missing_indicator_candidate; negative_value_review; transform_review_candidate; tail_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_recent_12m_debt_amount_mean,continuous_amount_numeric,continuous,bureau,critical,8,keep_but_review_before_final_FE,amount_value_validity_review,missing=missing_flag_review; transform=yeo_johnson_review; scaling=standard_scaling_review; tail=extreme_tail_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",54.32391036418209,0.2653724193399825,15.29485472629023,0.05838002548786479,84.6467652482219,14.86770343780518,11.33854007219189,99496,high_missing; suspicious_negative_amount; extreme_skew; top_5pct_tail_gap; negative_amount_value; missing_indicator_candidate; negative_value_review; transform_review_candidate; tail_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_recent_12m_debt_amount_sum,continuous_amount_numeric,continuous,bureau,critical,8,keep_but_review_before_final_FE,amount_value_validity_review,missing=missing_flag_review; transform=yeo_johnson_review; scaling=standard_scaling_review; tail=extreme_tail_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",50.64826949279863,1.520202524270132,21.60356347438753,0.05403197111266324,78.34240455449981,10.61048412322998,10.90589212055719,96230,high_missing; suspicious_negative_amount; extreme_skew; top_5pct_tail_gap; negative_amount_value; missing_indicator_candidate; negative_value_review; transform_review_candidate; tail_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
cc_balance_min_max,continuous_amount_numeric,continuous,credit_card,critical,8,keep_but_review_before_final_FE,amount_value_validity_review,missing=missing_flag_review; zero=zero_flag_review; transform=yeo_johnson_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",71.73922233676193,5.90342716197118,85.381738680168,0.6225188424141304,13.99574247741787,6.813644886016846,0.0,11689,high_missing; zero_heavy; suspicious_negative_amount; extreme_skew; negative_amount_value; missing_indicator_candidate; zero_flag_candidate; negative_value_review; transform_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
cc_balance_min_mean,continuous_amount_numeric,continuous,credit_card,critical,8,keep_but_review_before_final_FE,amount_value_validity_review,missing=missing_flag_review; zero=zero_flag_review; transform=yeo_johnson_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",71.73922233676193,5.90342716197118,85.37598527127322,0.6282722513089005,13.99574247741787,6.836990833282471,0.0,11702,high_missing; zero_heavy; suspicious_negative_amount; extreme_skew; negative_amount_value; missing_indicator_candidate; zero_flag_candidate; negative_value_review; transform_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
cc_balance_min_min,continuous_amount_numeric,continuous,credit_card,critical,8,keep_but_review_before_final_FE,amount_value_validity_review,missing=missing_flag_review; zero=zero_flag_review; transform=yeo_johnson_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",71.73922233676193,5.90342716197118,85.48645072205282,0.6294229330878545,13.88412634485933,6.85109281539917,0.0,11608,high_missing; zero_heavy; suspicious_negative_amount; extreme_skew; negative_amount_value; missing_indicator_candidate; zero_flag_candidate; negative_value_review; transform_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
cc_balance_min_sum,continuous_amount_numeric,continuous,credit_card,critical,8,keep_but_review_before_final_FE,amount_value_validity_review,missing=missing_flag_review; zero=zero_flag_review; transform=yeo_johnson_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",71.73922233676193,5.90342716197118,85.37598527127322,0.6282722513089005,13.99574247741787,6.813283443450928,0.0,11692,high_missing; zero_heavy; suspicious_negative_amount; extreme_skew; negative_amount_value; missing_indicator_candidate; zero_flag_candidate; negative_value_review; transform_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
prev_unused_offer_annuity_amount_sum,continuous_amount_numeric,continuous,previous_application,critical,8,keep_but_review_before_final_FE,continuous_transform_review,missing=missing_flag_review; zero=zero_flag_review; transform=log1p_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",93.81062791249744,0.05960214522352203,96.22235065412704,0.0,3.777649345872958,7.648895263671875,0.0,657,extreme_missing; almost_all_zero; extreme_skew; high_coefficient_of_variation; high_missing; zero_heavy; missing_indicator_candidate; rare_event_candidate; transform_review_candidate; unstable_spread_review,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
