feature,feature_category,numeric_family,source_group,priority_level,priority_score,keep_decision,primary_numeric_route,suggested_routes,feature_engineering_decision,missing_pct_train,missing_gap_pct,zero_pct,negative_pct,positive_pct,abs_skew,iqr_outlier_pct,n_unique_train,temporal_review_reasons,modeling_note
bureau_recent_12m_debt_amount_sum,continuous_amount_numeric,continuous,bureau,critical,8,keep_but_review_before_final_FE,amount_value_validity_review,missing=missing_flag_review; transform=yeo_johnson_review; scaling=standard_scaling_review; tail=extreme_tail_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",50.64826949279863,1.520202524270132,21.60356347438753,0.05403197111266324,78.34240455449981,10.61048412322998,10.90589212055719,96230,high_missing; suspicious_negative_amount; extreme_skew; top_5pct_tail_gap; negative_amount_value; missing_indicator_candidate; negative_value_review; transform_review_candidate; tail_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_recent_12m_limit_amount_max,continuous_amount_numeric,continuous,bureau,critical,9,keep_but_review_before_final_FE,amount_value_validity_review,missing=missing_flag_review; zero=zero_flag_review; transform=yeo_johnson_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",59.64729716985734,2.374695280495523,85.98344736439168,0.01047635165083126,14.00607628395748,14.11758518218994,0.0,13626,high_missing; zero_heavy; suspicious_negative_amount; extreme_skew; high_coefficient_of_variation; negative_amount_value; missing_indicator_candidate; zero_flag_candidate; negative_value_review; transform_review_candidate; unstable_spread_review,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_recent_12m_limit_amount_mean,continuous_amount_numeric,continuous,bureau,critical,9,keep_but_review_before_final_FE,amount_value_validity_review,missing=missing_flag_review; zero=zero_flag_review; transform=yeo_johnson_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",59.64729716985734,2.374695280495523,85.97297101274086,0.0241761961173029,14.00285279114184,23.96097373962402,0.0,14127,high_missing; zero_heavy; suspicious_negative_amount; extreme_skew; high_coefficient_of_variation; negative_amount_value; missing_indicator_candidate; zero_flag_candidate; negative_value_review; transform_review_candidate; unstable_spread_review,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_recent_12m_limit_amount_sum,continuous_amount_numeric,continuous,bureau,critical,9,keep_but_review_before_final_FE,amount_value_validity_review,missing=missing_flag_review; zero=zero_flag_review; transform=yeo_johnson_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",50.64826949279863,1.520202524270132,88.53072574162175,0.01976779430951094,11.44950646406874,15.57345390319824,0.0,13903,high_missing; zero_heavy; suspicious_negative_amount; extreme_skew; high_coefficient_of_variation; negative_amount_value; missing_indicator_candidate; zero_flag_candidate; negative_value_review; transform_review_candidate; unstable_spread_review,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_recent_12m_overdue_amount_max,continuous_amount_numeric,continuous,bureau,high,7,keep_but_review_before_final_FE,continuous_transform_review,missing=missing_flag_review; zero=zero_flag_review; transform=log1p_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",50.64826949279863,1.520202524270132,99.26200234577826,0.0,0.7379976542217419,123.1727600097656,0.0,588,high_missing; almost_all_zero; extreme_skew; high_coefficient_of_variation; zero_heavy; missing_indicator_candidate; rare_event_candidate; transform_review_candidate; unstable_spread_review,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_recent_12m_overdue_amount_mean,continuous_amount_numeric,continuous,bureau,high,7,keep_but_review_before_final_FE,continuous_transform_review,missing=missing_flag_review; zero=zero_flag_review; transform=log1p_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",50.64826949279863,1.520202524270132,99.26200234577826,0.0,0.7379976542217419,119.0506362915039,0.0,697,high_missing; almost_all_zero; extreme_skew; high_coefficient_of_variation; zero_heavy; missing_indicator_candidate; rare_event_candidate; transform_review_candidate; unstable_spread_review,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_recent_12m_overdue_amount_sum,continuous_amount_numeric,continuous,bureau,high,7,keep_but_review_before_final_FE,continuous_transform_review,missing=missing_flag_review; zero=zero_flag_review; transform=log1p_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",50.64826949279863,1.520202524270132,99.26200234577826,0.0,0.7379976542217419,121.3616638183594,0.0,591,high_missing; almost_all_zero; extreme_skew; high_coefficient_of_variation; zero_heavy; missing_indicator_candidate; rare_event_candidate; transform_review_candidate; unstable_spread_review,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_recent_24m_annuity_amount_max,continuous_amount_numeric,continuous,bureau,critical,12,keep_but_review_before_final_FE,continuous_transform_review,missing=missing_flag_review; train_test_stability_review; transform=log1p_review; scaling=standard_scaling_review; tail=extreme_tail_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",80.68426820503983,39.53048517533361,28.62217583083606,0.0,71.37782416916394,133.9760894775391,5.73251624633826,18692,extreme_missing; train_test_missing_gap; unstable_sparse_feature; extreme_skew; top_5pct_tail_gap; high_coefficient_of_variation; high_missing; missing_gap_gt_20; missing_indicator_candidate; stability_review_candidate; transform_review_candidate; tail_review_candidate; unstable_spread_review,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_recent_24m_annuity_amount_mean,continuous_amount_numeric,continuous,bureau,critical,12,keep_but_review_before_final_FE,continuous_transform_review,missing=missing_flag_review; train_test_stability_review; transform=log1p_review; scaling=standard_scaling_review; tail=extreme_tail_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",80.68426820503983,39.53048517533361,28.62217583083606,0.0,71.37782416916394,120.6923751831055,6.363850634701505,26057,extreme_missing; train_test_missing_gap; unstable_sparse_feature; extreme_skew; top_5pct_tail_gap; high_coefficient_of_variation; high_missing; missing_gap_gt_20; missing_indicator_candidate; stability_review_candidate; transform_review_candidate; tail_review_candidate; unstable_spread_review,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_recent_24m_annuity_amount_sum,continuous_amount_numeric,continuous,bureau,medium,4,keep_with_standard_numeric_review,continuous_transform_review,transform=log1p_review; scaling=standard_scaling_review; tail=extreme_tail_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",31.83528394106227,0.7791539558333156,79.77377465245642,0.0,20.22622534754358,223.5169219970703,0.0,24079,high_zero; extreme_skew; top_5pct_tail_gap; high_coefficient_of_variation; zero_pattern_review; transform_review_candidate; tail_review_candidate; unstable_spread_review,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_recent_24m_credit_amount_max,continuous_amount_numeric,continuous,bureau,medium,3,keep_with_standard_numeric_review,continuous_transform_review,transform=log1p_review; scaling=standard_scaling_review; tail=extreme_tail_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",31.8359343243006,0.7777528045238,0.6154227811384845,0.0,99.38457721886151,11.09570598602295,8.874014846478255,55243,extreme_skew; top_5pct_tail_gap; transform_review_candidate; tail_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_recent_24m_credit_amount_mean,continuous_amount_numeric,continuous,bureau,medium,3,keep_with_standard_numeric_review,continuous_transform_review,transform=log1p_review; scaling=standard_scaling_review; tail=extreme_tail_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",31.8359343243006,0.7777528045238,0.6154227811384845,0.0,99.38457721886151,21.57834434509277,9.93693109173139,124427,extreme_skew; top_5pct_tail_gap; transform_review_candidate; tail_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_recent_24m_credit_amount_sum,continuous_amount_numeric,continuous,bureau,medium,3,keep_with_standard_numeric_review,continuous_transform_review,transform=log1p_review; scaling=standard_scaling_review; tail=extreme_tail_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",31.83528394106227,0.7791539558333156,0.6163710439188222,0.0,99.38362895608118,18.64816093444824,8.518992052057591,121924,extreme_skew; top_5pct_tail_gap; transform_review_candidate; tail_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_recent_24m_debt_amount_max,continuous_amount_numeric,continuous,bureau,high,6,keep_but_review_before_final_FE,amount_value_validity_review,transform=yeo_johnson_review; scaling=standard_scaling_review; tail=extreme_tail_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",35.54572031569602,1.800028538246494,21.1731347500555,0.03077637181893403,78.79608887812557,9.636950492858887,10.23188230308167,119444,suspicious_negative_amount; extreme_skew; top_5pct_tail_gap; negative_amount_value; negative_value_review; transform_review_candidate; tail_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_recent_24m_debt_amount_mean,continuous_amount_numeric,continuous,bureau,high,6,keep_but_review_before_final_FE,amount_value_validity_review,transform=yeo_johnson_review; scaling=standard_scaling_review; tail=extreme_tail_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",35.54572031569602,1.800028538246494,21.10805029161873,0.09838348368347763,78.79356622469778,13.76796054840088,10.67031946883009,135833,suspicious_negative_amount; extreme_skew; top_5pct_tail_gap; negative_amount_value; negative_value_review; transform_review_candidate; tail_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_recent_24m_debt_amount_sum,continuous_amount_numeric,continuous,bureau,high,6,keep_but_review_before_final_FE,amount_value_validity_review,transform=yeo_johnson_review; scaling=standard_scaling_review; tail=extreme_tail_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",31.83528394106227,0.7791539558333156,25.40240632782161,0.09302813743356837,74.50456553474481,9.01404094696045,9.733605579779976,128535,suspicious_negative_amount; extreme_skew; top_5pct_tail_gap; negative_amount_value; negative_value_review; transform_review_candidate; tail_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_recent_24m_limit_amount_max,continuous_amount_numeric,continuous,bureau,high,6,keep_but_review_before_final_FE,amount_value_validity_review,zero=zero_flag_review; transform=yeo_johnson_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",41.099993170976,0.6077041866475028,83.18223979152404,0.006625295377752258,16.81113491309821,11.20543670654297,0.0,22199,zero_heavy; suspicious_negative_amount; extreme_skew; negative_amount_value; zero_flag_candidate; negative_value_review; transform_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_recent_24m_limit_amount_mean,continuous_amount_numeric,continuous,bureau,high,7,keep_but_review_before_final_FE,amount_value_validity_review,zero=zero_flag_review; transform=yeo_johnson_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",41.099993170976,0.6077041866475028,83.14911331463529,0.05410657891831011,16.79678010644641,26.65975952148438,0.0,23995,zero_heavy; suspicious_negative_amount; extreme_skew; high_coefficient_of_variation; negative_amount_value; zero_flag_candidate; negative_value_review; transform_review_candidate; unstable_spread_review,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_recent_24m_limit_amount_sum,continuous_amount_numeric,continuous,bureau,high,6,keep_but_review_before_final_FE,amount_value_validity_review,zero=zero_flag_review; transform=yeo_johnson_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",31.83528394106227,0.7791539558333156,85.43942675584645,0.04675260240251128,14.51382064175103,13.16499614715576,0.0,23323,zero_heavy; suspicious_negative_amount; extreme_skew; negative_amount_value; zero_flag_candidate; negative_value_review; transform_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_recent_24m_overdue_amount_max,continuous_amount_numeric,continuous,bureau,high,5,keep_but_review_before_final_FE,continuous_transform_review,zero=zero_flag_review; transform=log1p_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",31.83528394106227,0.7791539558333156,99.10359040903757,0.0,0.8964095909624357,159.1957244873047,0.0,842,almost_all_zero; extreme_skew; high_coefficient_of_variation; zero_heavy; rare_event_candidate; transform_review_candidate; unstable_spread_review,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_recent_24m_overdue_amount_mean,continuous_amount_numeric,continuous,bureau,high,5,keep_but_review_before_final_FE,continuous_transform_review,zero=zero_flag_review; transform=log1p_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",31.83528394106227,0.7791539558333156,99.10359040903757,0.0,0.8964095909624357,200.9250183105469,0.0,1081,almost_all_zero; extreme_skew; high_coefficient_of_variation; zero_heavy; rare_event_candidate; transform_review_candidate; unstable_spread_review,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_recent_24m_overdue_amount_sum,continuous_amount_numeric,continuous,bureau,high,5,keep_but_review_before_final_FE,continuous_transform_review,zero=zero_flag_review; transform=log1p_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",31.83528394106227,0.7791539558333156,99.10359040903757,0.0,0.8964095909624357,241.2194061279297,0.0,845,almost_all_zero; extreme_skew; high_coefficient_of_variation; zero_heavy; rare_event_candidate; transform_review_candidate; unstable_spread_review,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
bureau_record_per_credit_type_avg,continuous_amount_numeric,continuous,bureau,low,0,keep_for_now,continuous_keep_raw_candidate,scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",14.31493507549323,1.135877140157604,0.0,0.0,100.0,1.991645812988281,4.222914634655453,132,,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
cc_atm_drawing_amount_max_max,continuous_amount_numeric,continuous,credit_card,medium,4,keep_with_standard_numeric_review,continuous_transform_review,missing=missing_flag_review; transform=log1p_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",80.11778440446032,2.795447296303422,16.11383709519136,0.0,83.88616290480864,2.474375486373901,4.923127248936867,1305,extreme_missing; high_skew; high_missing; missing_indicator_candidate; transform_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
cc_atm_drawing_amount_max_mean,continuous_amount_numeric,continuous,credit_card,medium,4,keep_with_standard_numeric_review,continuous_transform_review,missing=missing_flag_review; transform=log1p_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",80.11778440446032,2.795447296303422,16.11383709519136,0.0,83.88616290480864,2.478052139282227,4.914949296696107,1326,extreme_missing; high_skew; high_missing; missing_indicator_candidate; transform_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
cc_atm_drawing_amount_max_min,continuous_amount_numeric,continuous,credit_card,medium,4,keep_with_standard_numeric_review,continuous_transform_review,missing=missing_flag_review; transform=log1p_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",80.11778440446032,2.795447296303422,16.22342165521754,0.0,83.77657834478246,2.477272510528564,4.913313706247956,1304,extreme_missing; high_skew; high_missing; missing_indicator_candidate; transform_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
cc_atm_drawing_amount_max_sum,continuous_amount_numeric,continuous,credit_card,medium,3,keep_with_standard_numeric_review,continuous_transform_review,missing=missing_flag_review; transform=log1p_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",71.73922233676193,5.90342716197118,40.9838329210057,0.0,59.01616707899431,2.631114959716797,3.454346700419999,1309,high_missing; high_skew; missing_indicator_candidate; transform_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
cc_atm_drawing_amount_mean_max,continuous_amount_numeric,continuous,credit_card,high,5,keep_but_review_before_final_FE,continuous_transform_review,missing=missing_flag_review; transform=log1p_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",80.11778440446032,2.795447296303422,16.11383709519136,0.0,83.88616290480864,7.891328811645508,7.824664703958129,22319,extreme_missing; extreme_skew; high_missing; missing_indicator_candidate; transform_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
cc_atm_drawing_amount_mean_mean,continuous_amount_numeric,continuous,credit_card,high,5,keep_but_review_before_final_FE,continuous_transform_review,missing=missing_flag_review; transform=log1p_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",80.11778440446032,2.795447296303422,16.11383709519136,0.0,83.88616290480864,7.914798736572266,7.837749427543343,22426,extreme_missing; extreme_skew; high_missing; missing_indicator_candidate; transform_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
cc_atm_drawing_amount_mean_min,continuous_amount_numeric,continuous,credit_card,high,5,keep_but_review_before_final_FE,continuous_transform_review,missing=missing_flag_review; transform=log1p_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",80.11778440446032,2.795447296303422,16.22342165521754,0.0,83.77657834478246,7.918971538543701,7.947333987569513,22322,extreme_missing; extreme_skew; high_missing; missing_indicator_candidate; transform_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
cc_atm_drawing_amount_mean_sum,continuous_amount_numeric,continuous,credit_card,medium,4,keep_with_standard_numeric_review,continuous_transform_review,missing=missing_flag_review; transform=log1p_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",71.73922233676193,5.90342716197118,40.9838329210057,0.0,59.01616707899431,8.705878257751465,10.76002531499914,22416,high_missing; extreme_skew; missing_indicator_candidate; transform_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
cc_atm_drawing_amount_sum_max,continuous_amount_numeric,continuous,credit_card,medium,4,keep_with_standard_numeric_review,continuous_transform_review,missing=missing_flag_review; transform=log1p_review; scaling=standard_scaling_review; tail=extreme_tail_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",71.73922233676193,5.90342716197118,40.9838329210057,0.0,59.01616707899431,4.179239749908447,7.310281341694955,5008,high_missing; high_skew; top_5pct_tail_gap; missing_indicator_candidate; transform_review_candidate; tail_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
cc_atm_drawing_amount_sum_mean,continuous_amount_numeric,continuous,credit_card,medium,4,keep_with_standard_numeric_review,continuous_transform_review,missing=missing_flag_review; transform=log1p_review; scaling=standard_scaling_review; tail=extreme_tail_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",71.73922233676193,5.90342716197118,40.9838329210057,0.0,59.01616707899431,4.187240600585938,7.341349749726713,5058,high_missing; high_skew; top_5pct_tail_gap; missing_indicator_candidate; transform_review_candidate; tail_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
cc_atm_drawing_amount_sum_min,continuous_amount_numeric,continuous,credit_card,medium,4,keep_with_standard_numeric_review,continuous_transform_review,missing=missing_flag_review; transform=log1p_review; scaling=standard_scaling_review; tail=extreme_tail_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",71.73922233676193,5.90342716197118,41.30142109199701,0.0,58.69857890800299,4.187088489532471,7.388527702663829,4997,high_missing; high_skew; top_5pct_tail_gap; missing_indicator_candidate; transform_review_candidate; tail_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
cc_atm_drawing_amount_sum_sum,continuous_amount_numeric,continuous,credit_card,medium,4,keep_with_standard_numeric_review,continuous_transform_review,missing=missing_flag_review; transform=log1p_review; scaling=standard_scaling_review; tail=extreme_tail_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",71.73922233676193,5.90342716197118,40.9838329210057,0.0,59.01616707899431,4.175946712493896,7.322938841263449,5016,high_missing; high_skew; top_5pct_tail_gap; missing_indicator_candidate; transform_review_candidate; tail_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
cc_balance_max_max,continuous_amount_numeric,continuous,credit_card,medium,2,keep_with_standard_numeric_review,continuous_missing_signal_review,missing=missing_flag_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",71.73922233676193,5.90342716197118,31.44583165525574,0.0,68.55416834474426,1.813218355178833,3.840975778148553,56722,high_missing; missing_indicator_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
cc_balance_max_mean,continuous_amount_numeric,continuous,credit_card,medium,2,keep_with_standard_numeric_review,continuous_missing_signal_review,missing=missing_flag_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",71.73922233676193,5.90342716197118,31.44583165525574,0.0,68.55416834474426,1.818931937217712,3.850181232380185,56755,high_missing; missing_indicator_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
cc_balance_max_min,continuous_amount_numeric,continuous,credit_card,medium,2,keep_with_standard_numeric_review,continuous_missing_signal_review,missing=missing_flag_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",71.73922233676193,5.90342716197118,31.72544732754157,0.0,68.27455267245843,1.820693612098694,3.863989413727634,56498,high_missing; missing_indicator_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
cc_balance_max_sum,continuous_amount_numeric,continuous,credit_card,medium,2,keep_with_standard_numeric_review,continuous_missing_signal_review,missing=missing_flag_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",71.73922233676193,5.90342716197118,31.44583165525574,0.0,68.55416834474426,1.810471653938293,3.877797595075082,56737,high_missing; missing_indicator_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
cc_balance_mean_max,continuous_amount_numeric,continuous,credit_card,high,6,keep_but_review_before_final_FE,amount_value_validity_review,missing=missing_flag_review; transform=yeo_johnson_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",71.73922233676193,5.90342716197118,31.4193659743398,0.03221908981071284,68.5484149358495,2.585551023483276,7.028364305851217,59424,high_missing; suspicious_negative_amount; high_skew; negative_amount_value; missing_indicator_candidate; negative_value_review; transform_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
cc_balance_mean_mean,continuous_amount_numeric,continuous,credit_card,high,6,keep_but_review_before_final_FE,amount_value_validity_review,missing=missing_flag_review; transform=yeo_johnson_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",71.73922233676193,5.90342716197118,31.4193659743398,0.03221908981071284,68.5484149358495,2.593207120895386,7.043323168977619,59425,high_missing; suspicious_negative_amount; high_skew; negative_amount_value; missing_indicator_candidate; negative_value_review; transform_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
cc_balance_mean_min,continuous_amount_numeric,continuous,credit_card,high,6,keep_but_review_before_final_FE,amount_value_validity_review,missing=missing_flag_review; transform=yeo_johnson_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",71.73922233676193,5.90342716197118,31.69898164662562,0.03221908981071284,68.26879926356366,2.596096515655518,7.074391577009378,59179,high_missing; suspicious_negative_amount; high_skew; negative_amount_value; missing_indicator_candidate; negative_value_review; transform_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
cc_balance_mean_sum,continuous_amount_numeric,continuous,credit_card,high,6,keep_but_review_before_final_FE,amount_value_validity_review,missing=missing_flag_review; transform=yeo_johnson_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",71.73922233676193,5.90342716197118,31.4193659743398,0.03221908981071284,68.5484149358495,2.582917928695679,7.022610896956446,59425,high_missing; suspicious_negative_amount; high_skew; negative_amount_value; missing_indicator_candidate; negative_value_review; transform_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
cc_balance_min_max,continuous_amount_numeric,continuous,credit_card,critical,8,keep_but_review_before_final_FE,amount_value_validity_review,missing=missing_flag_review; zero=zero_flag_review; transform=yeo_johnson_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",71.73922233676193,5.90342716197118,85.381738680168,0.6225188424141304,13.99574247741787,6.813644886016846,0.0,11689,high_missing; zero_heavy; suspicious_negative_amount; extreme_skew; negative_amount_value; missing_indicator_candidate; zero_flag_candidate; negative_value_review; transform_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
cc_balance_min_mean,continuous_amount_numeric,continuous,credit_card,critical,8,keep_but_review_before_final_FE,amount_value_validity_review,missing=missing_flag_review; zero=zero_flag_review; transform=yeo_johnson_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",71.73922233676193,5.90342716197118,85.37598527127322,0.6282722513089005,13.99574247741787,6.836990833282471,0.0,11702,high_missing; zero_heavy; suspicious_negative_amount; extreme_skew; negative_amount_value; missing_indicator_candidate; zero_flag_candidate; negative_value_review; transform_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
cc_balance_min_min,continuous_amount_numeric,continuous,credit_card,critical,8,keep_but_review_before_final_FE,amount_value_validity_review,missing=missing_flag_review; zero=zero_flag_review; transform=yeo_johnson_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",71.73922233676193,5.90342716197118,85.48645072205282,0.6294229330878545,13.88412634485933,6.85109281539917,0.0,11608,high_missing; zero_heavy; suspicious_negative_amount; extreme_skew; negative_amount_value; missing_indicator_candidate; zero_flag_candidate; negative_value_review; transform_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
cc_balance_min_sum,continuous_amount_numeric,continuous,credit_card,critical,8,keep_but_review_before_final_FE,amount_value_validity_review,missing=missing_flag_review; zero=zero_flag_review; transform=yeo_johnson_review; scaling=standard_scaling_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",71.73922233676193,5.90342716197118,85.37598527127322,0.6282722513089005,13.99574247741787,6.813283443450928,0.0,11692,high_missing; zero_heavy; suspicious_negative_amount; extreme_skew; negative_amount_value; missing_indicator_candidate; zero_flag_candidate; negative_value_review; transform_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
cc_balance_sum_max,continuous_amount_numeric,continuous,credit_card,high,7,keep_but_review_before_final_FE,amount_value_validity_review,missing=missing_flag_review; transform=yeo_johnson_review; scaling=standard_scaling_review; tail=extreme_tail_review,"Review missingness, skew/tail behavior, and scaling/transform need; keep raw until model pipeline comparison.",71.73922233676193,5.90342716197118,31.4193659743398,0.03221908981071284,68.5484149358495,2.112443685531616,7.954663137909211,58788,high_missing; suspicious_negative_amount; high_skew; top_5pct_tail_gap; negative_amount_value; missing_indicator_candidate; negative_value_review; transform_review_candidate; tail_review_candidate,No final drop decision from numeric EDA alone; validate with target analysis and CV model performance.
