feature,special_case_type,feature_category,source_group,missing_pct_train,missing_pct_test,missing_interpretation,recommended_next_action,validation_stage,drop_now
bureau_bal_late_trend_12m_vs_old_min,structured_missing_or_history_availability,continuous_stat_numeric,bureau_history,70.0072517731073,13.197521746266208,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
bureau_bal_month_min_mean,structured_missing_or_history_availability,date_duration_numeric,bureau_history,70.0072517731073,13.197521746266208,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
bureau_bal_month_min_max,structured_missing_or_history_availability,date_duration_numeric,bureau_history,70.0072517731073,13.197521746266208,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
bureau_bal_month_min_min,structured_missing_or_history_availability,date_duration_numeric,bureau_history,70.0072517731073,13.197521746266208,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
bureau_bal_month_max_mean,structured_missing_or_history_availability,date_duration_numeric,bureau_history,70.0072517731073,13.197521746266208,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
bureau_bal_month_max_max,structured_missing_or_history_availability,date_duration_numeric,bureau_history,70.0072517731073,13.197521746266208,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
bureau_bal_month_max_min,structured_missing_or_history_availability,date_duration_numeric,bureau_history,70.0072517731073,13.197521746266208,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
bureau_bal_month_mean_mean,structured_missing_or_history_availability,date_duration_numeric,bureau_history,70.0072517731073,13.197521746266208,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
bureau_bal_month_mean_max,structured_missing_or_history_availability,date_duration_numeric,bureau_history,70.0072517731073,13.197521746266208,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
bureau_bal_month_mean_min,structured_missing_or_history_availability,date_duration_numeric,bureau_history,70.0072517731073,13.197521746266208,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
bureau_bal_month_span_mean,structured_missing_or_history_availability,date_duration_numeric,bureau_history,70.0072517731073,13.197521746266208,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
bureau_bal_month_span_max,structured_missing_or_history_availability,date_duration_numeric,bureau_history,70.0072517731073,13.197521746266208,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
bureau_bal_month_span_min,structured_missing_or_history_availability,date_duration_numeric,bureau_history,70.0072517731073,13.197521746266208,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
bureau_bal_max_late_status_mean,structured_missing_or_history_availability,ratio_rate_numeric,bureau_history,70.0072517731073,13.197521746266208,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
bureau_bal_max_late_status_max,structured_missing_or_history_availability,overdue_delay_numeric,bureau_history,70.0072517731073,13.197521746266208,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
bureau_bal_max_late_status_min,structured_missing_or_history_availability,overdue_delay_numeric,bureau_history,70.0072517731073,13.197521746266208,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
bureau_without_balance_count,structured_missing_or_history_availability,discrete_count_numeric,bureau_history,14.314935075493235,13.179057935335631,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
bureau_without_balance_ratio,structured_missing_or_history_availability,ratio_rate_numeric,bureau_history,14.314935075493235,13.179057935335631,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
bureau_latest_credit_active_flag,structured_missing_or_history_availability,binary_flag,bureau_history,14.314935075493235,13.179057935335631,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
bureau_latest_credit_closed_flag,structured_missing_or_history_availability,binary_flag,bureau_history,14.314935075493235,13.179057935335631,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
bureau_latest_credit_amount,structured_missing_or_history_availability,continuous_amount_numeric,bureau_history,14.31591065035072,13.197521746266208,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
bureau_latest_debt_amount,structured_missing_or_history_availability,continuous_amount_numeric,bureau_history,24.858622943569497,21.59855571967832,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
bureau_latest_limit_amount,structured_missing_or_history_availability,continuous_amount_numeric,bureau_history,38.56707564932636,42.3703430165764,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
bureau_latest_annuity_amount,structured_missing_or_history_availability,continuous_amount_numeric,bureau_history,80.60297030024942,39.20482520925652,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
bureau_latest_overdue_days,structured_missing_or_history_availability,overdue_delay_numeric,bureau_history,14.314935075493235,13.179057935335631,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
bureau_latest_overdue_amount,structured_missing_or_history_availability,continuous_amount_numeric,bureau_history,14.314935075493235,13.179057935335631,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
bureau_latest_debt_to_credit,structured_missing_or_history_availability,ratio_rate_numeric,bureau_history,26.742457993372593,24.078860988019038,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
bureau_latest_overdue_to_credit,structured_missing_or_history_availability,ratio_rate_numeric,bureau_history,16.348683461729824,15.856310520269162,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
bureau_latest_days_credit,structured_missing_or_history_availability,date_duration_numeric,bureau_history,14.314935075493235,13.179057935335631,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
bureau_latest_days_enddate,structured_missing_or_history_availability,date_duration_numeric,bureau_history,21.144284269505807,20.1296569834236,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
bureau_latest_days_update,structured_missing_or_history_availability,date_duration_numeric,bureau_history,14.314935075493235,13.179057935335631,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
bureau_latest_type_consumer_credit_flag,structured_missing_or_history_availability,binary_flag,bureau_history,14.314935075493235,13.179057935335631,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
bureau_latest_type_credit_card_flag,structured_missing_or_history_availability,binary_flag,credit_card_history,14.314935075493235,13.179057935335631,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
bureau_latest_type_car_loan_flag,structured_missing_or_history_availability,binary_flag,bureau_history,14.314935075493235,13.179057935335631,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
bureau_latest_type_mortgage_flag,structured_missing_or_history_availability,binary_flag,bureau_history,14.314935075493235,13.179057935335631,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
bureau_latest_type_microloan_flag,structured_missing_or_history_availability,binary_flag,bureau_history,14.314935075493235,13.179057935335631,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
bureau_latest_type_business_loan_flag,structured_missing_or_history_availability,binary_flag,bureau_history,14.314935075493235,13.179057935335631,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
bureau_latest_type_working_capital_loan_flag,structured_missing_or_history_availability,binary_flag,bureau_history,14.314935075493235,13.179057935335631,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
bureau_latest_bal_late_ratio,structured_missing_or_history_availability,ratio_rate_numeric,bureau_history,70.04497400093005,13.646807812243559,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
bureau_latest_bal_severe_late_ratio,structured_missing_or_history_availability,ratio_rate_numeric,bureau_history,70.04497400093005,13.646807812243559,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
bureau_latest_bal_max_late_status,structured_missing_or_history_availability,overdue_delay_numeric,bureau_history,70.04497400093005,13.646807812243559,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
has_previous_application_history,structured_missing_or_history_availability,binary_flag,previous_application_history,0.0,0.0,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_application_count,structured_missing_or_history_availability,discrete_count_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_unique_contract_type_count,structured_missing_or_history_availability,discrete_count_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_unique_contract_status_count,structured_missing_or_history_availability,discrete_count_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_unique_client_type_count,structured_missing_or_history_availability,discrete_count_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_unique_portfolio_count,structured_missing_or_history_availability,discrete_count_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_unique_channel_count,structured_missing_or_history_availability,discrete_count_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_unique_product_combination_count,structured_missing_or_history_availability,discrete_count_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_approved_count,structured_missing_or_history_availability,discrete_count_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_approved_ratio,structured_missing_or_history_availability,ratio_rate_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_refused_count,structured_missing_or_history_availability,discrete_count_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_refused_ratio,structured_missing_or_history_availability,ratio_rate_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_canceled_count,structured_missing_or_history_availability,discrete_count_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_canceled_ratio,structured_missing_or_history_availability,ratio_rate_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_unused_offer_count,structured_missing_or_history_availability,discrete_count_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_unused_offer_ratio,structured_missing_or_history_availability,ratio_rate_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_cash_loan_count,structured_missing_or_history_availability,discrete_count_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_cash_loan_ratio,structured_missing_or_history_availability,ratio_rate_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_consumer_loan_count,structured_missing_or_history_availability,discrete_count_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_consumer_loan_ratio,structured_missing_or_history_availability,ratio_rate_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_revolving_loan_count,structured_missing_or_history_availability,discrete_count_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_revolving_loan_ratio,structured_missing_or_history_availability,ratio_rate_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_contract_xna_count,structured_missing_or_history_availability,discrete_count_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_contract_xna_ratio,structured_missing_or_history_availability,ratio_rate_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_recent_6m_count,structured_missing_or_history_availability,discrete_count_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_recent_6m_ratio,structured_missing_or_history_availability,ratio_rate_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_recent_12m_count,structured_missing_or_history_availability,discrete_count_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_recent_12m_ratio,structured_missing_or_history_availability,ratio_rate_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_recent_24m_count,structured_missing_or_history_availability,discrete_count_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_recent_24m_ratio,structured_missing_or_history_availability,ratio_rate_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_short_term_count,structured_missing_or_history_availability,discrete_count_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_short_term_ratio,structured_missing_or_history_availability,ratio_rate_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_medium_term_count,structured_missing_or_history_availability,discrete_count_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_medium_term_ratio,structured_missing_or_history_availability,ratio_rate_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_long_term_count,structured_missing_or_history_availability,discrete_count_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_long_term_ratio,structured_missing_or_history_availability,ratio_rate_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_repeater_client_count,structured_missing_or_history_availability,discrete_count_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_repeater_client_ratio,structured_missing_or_history_availability,ratio_rate_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_new_client_count,structured_missing_or_history_availability,discrete_count_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_new_client_ratio,structured_missing_or_history_availability,ratio_rate_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_refreshed_client_count,structured_missing_or_history_availability,discrete_count_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_refreshed_client_ratio,structured_missing_or_history_availability,ratio_rate_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_portfolio_cash_count,structured_missing_or_history_availability,discrete_count_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_portfolio_cash_ratio,structured_missing_or_history_availability,ratio_rate_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_portfolio_cards_count,structured_missing_or_history_availability,discrete_count_numeric,credit_card_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_portfolio_cards_ratio,structured_missing_or_history_availability,ratio_rate_numeric,credit_card_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_portfolio_pos_count,structured_missing_or_history_availability,discrete_count_numeric,pos_cash_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_portfolio_pos_ratio,structured_missing_or_history_availability,ratio_rate_numeric,pos_cash_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_portfolio_cars_count,structured_missing_or_history_availability,discrete_count_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_portfolio_cars_ratio,structured_missing_or_history_availability,ratio_rate_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_portfolio_xna_count,structured_missing_or_history_availability,discrete_count_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_portfolio_xna_ratio,structured_missing_or_history_availability,ratio_rate_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_channel_credit_cash_office_count,structured_missing_or_history_availability,discrete_count_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_channel_credit_cash_office_ratio,structured_missing_or_history_availability,ratio_rate_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_channel_country_wide_count,structured_missing_or_history_availability,discrete_count_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_channel_country_wide_ratio,structured_missing_or_history_availability,ratio_rate_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_channel_contact_center_count,structured_missing_or_history_availability,discrete_count_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_channel_contact_center_ratio,structured_missing_or_history_availability,ratio_rate_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_channel_ap_cash_loan_count,structured_missing_or_history_availability,discrete_count_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_channel_ap_cash_loan_ratio,structured_missing_or_history_availability,ratio_rate_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_channel_regional_local_count,structured_missing_or_history_availability,discrete_count_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_channel_regional_local_ratio,structured_missing_or_history_availability,ratio_rate_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_channel_corporate_sales_count,structured_missing_or_history_availability,ratio_rate_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_channel_corporate_sales_ratio,structured_missing_or_history_availability,ratio_rate_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_yield_high_count,structured_missing_or_history_availability,discrete_count_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_yield_high_ratio,structured_missing_or_history_availability,ratio_rate_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_yield_middle_count,structured_missing_or_history_availability,discrete_count_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_yield_middle_ratio,structured_missing_or_history_availability,ratio_rate_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_yield_low_normal_count,structured_missing_or_history_availability,discrete_count_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_yield_low_normal_ratio,structured_missing_or_history_availability,ratio_rate_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_yield_low_action_count,structured_missing_or_history_availability,discrete_count_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_yield_low_action_ratio,structured_missing_or_history_availability,ratio_rate_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_yield_xna_count,structured_missing_or_history_availability,discrete_count_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_yield_xna_ratio,structured_missing_or_history_availability,ratio_rate_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_last_appl_in_day_count,structured_missing_or_history_availability,discrete_count_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_last_appl_in_day_ratio,structured_missing_or_history_availability,ratio_rate_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_insured_on_approval_count,structured_missing_or_history_availability,discrete_count_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_insured_on_approval_ratio,structured_missing_or_history_availability,ratio_rate_numeric,previous_application_history,5.7724764317374015,2.3879862136878387,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_has_down_payment_count,structured_missing_or_history_availability,discrete_count_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_has_down_payment_ratio,structured_missing_or_history_availability,ratio_rate_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_has_interest_rate_count,structured_missing_or_history_availability,ratio_rate_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_has_interest_rate_ratio,structured_missing_or_history_availability,ratio_rate_numeric,previous_application_history,5.350702901684818,1.9366486131626455,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_refused_to_approved_ratio,structured_missing_or_history_availability,ratio_rate_numeric,previous_application_history,5.673292987893116,2.279254882652224,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_approved_application_count,structured_missing_or_history_availability,discrete_count_numeric,previous_application_history,5.673292987893116,2.279254882652224,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_approved_application_amount_sum,structured_missing_or_history_availability,continuous_amount_numeric,previous_application_history,5.673292987893116,2.279254882652224,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_approved_application_amount_mean,structured_missing_or_history_availability,continuous_amount_numeric,previous_application_history,5.673292987893116,2.279254882652224,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_approved_application_amount_max,structured_missing_or_history_availability,continuous_amount_numeric,previous_application_history,5.673292987893116,2.279254882652224,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
prev_approved_credit_amount_sum,structured_missing_or_history_availability,continuous_amount_numeric,previous_application_history,5.673292987893116,2.279254882652224,possible_absence_of_history_or_unknown_record,structured_missing_handling_candidate_later,feature_engineering_and_modeling,no
