feature,feature_category,categorical_family,dtype_train,dtype_test,missing_pct_train,missing_pct_test,n_unique_train,n_unique_test,zero_pct_train,one_pct_train,zero_pct_test,one_pct_test,one_pct_gap,top_value_train,top_value_pct_train,top_value_test,top_value_pct_test,constant_train,constant_test,sample_values,source_group,special_case_type,rare_flag_type,recommended_next_action,validation_stage,drop_now
inst_latest_late_60plus_flag,binary_flag,binary_flag,float32,float32,5.160140612856125,1.6412276382734285,2,2,99.73083530206452,0.2691646979354896,99.83105289504421,0.16894710495578175,0.10021759297970784,0.0,99.73083530206452,0.0,99.83105289504421,False,False,0.0 | 1.0,other,rare_or_near_constant_binary_flag,near_constant_binary_flag,keep_as_binary_candidate_and_validate_predictive_value_later,bivariate_multivariate_and_modeling,no
inst_latest_late_90plus_flag,binary_flag,binary_flag,float32,float32,5.160140612856125,1.6412276382734285,2,2,99.74900820523722,0.25099179476277506,99.84148172868346,0.15851827131653595,0.0924735234462391,0.0,99.74900820523722,0.0,99.84148172868346,False,False,0.0 | 1.0,other,rare_or_near_constant_binary_flag,near_constant_binary_flag,keep_as_binary_candidate_and_validate_predictive_value_later,bivariate_multivariate_and_modeling,no
inst_latest_overpaid_flag,binary_flag,binary_flag,float32,float32,5.160140612856125,1.6412276382734285,2,2,99.22267978315955,0.7773202168404522,99.17403637577173,0.8259636242282663,0.04864340738781414,0.0,99.22267978315955,0.0,99.17403637577173,False,False,0.0 | 1.0,other,rare_or_near_constant_binary_flag,near_constant_binary_flag,keep_as_binary_candidate_and_validate_predictive_value_later,bivariate_multivariate_and_modeling,no
inst_latest_overpaid_flag_min,binary_flag,binary_flag,float32,float32,5.160140612856125,1.6412276382734285,2,2,99.91736472330898,0.08263527669102293,99.90196896379109,0.0980310362089104,0.015395759517887478,0.0,99.91736472330898,0.0,99.90196896379109,False,False,0.0 | 1.0,other,rare_or_near_constant_binary_flag,almost_constant_binary_flag,keep_as_binary_candidate_and_validate_predictive_value_later,bivariate_multivariate_and_modeling,no
inst_latest_underpaid_flag,binary_flag,binary_flag,float32,float32,5.160140612856125,1.6412276382734285,2,2,99.26931213847067,0.7306878615293355,99.43475721675287,0.5652427832471216,0.1654450782822139,0.0,99.26931213847067,0.0,99.43475721675287,False,False,0.0 | 1.0,other,rare_or_near_constant_binary_flag,near_constant_binary_flag,keep_as_binary_candidate_and_validate_predictive_value_later,bivariate_multivariate_and_modeling,no
inst_latest_underpaid_flag_max,binary_flag,binary_flag,float32,float32,5.160140612856125,1.6412276382734285,2,2,99.12804353267522,0.8719564673247773,99.28249624561988,0.71750375438011,0.15445271294466723,0.0,99.12804353267522,0.0,99.28249624561988,False,False,0.0 | 1.0,other,rare_or_near_constant_binary_flag,near_constant_binary_flag,keep_as_binary_candidate_and_validate_predictive_value_later,bivariate_multivariate_and_modeling,no
inst_latest_underpaid_flag_min,binary_flag,binary_flag,float32,float32,5.160140612856125,1.6412276382734285,2,2,99.86147447392875,0.13852552607125837,99.92491239779743,0.07508760220256966,0.06343792386868871,0.0,99.86147447392875,0.0,99.92491239779743,False,False,0.0 | 1.0,other,rare_or_near_constant_binary_flag,near_constant_binary_flag,keep_as_binary_candidate_and_validate_predictive_value_later,bivariate_multivariate_and_modeling,no
inst_latest_version_change_flag,binary_flag,binary_flag,float32,float32,5.160140612856125,1.6412276382734285,2,2,99.21993670343537,0.7800632965646356,99.17195060904388,0.8280493909561155,0.04798609439147994,0.0,99.21993670343537,0.0,99.17195060904388,False,False,0.0 | 1.0,other,rare_or_near_constant_binary_flag,near_constant_binary_flag,keep_as_binary_candidate_and_validate_predictive_value_later,bivariate_multivariate_and_modeling,no
inst_latest_version_change_flag_min,binary_flag,binary_flag,float32,float32,5.160140612856125,1.6412276382734285,2,2,99.91736472330898,0.08263527669102293,99.90196896379109,0.0980310362089104,0.015395759517887478,0.0,99.91736472330898,0.0,99.90196896379109,False,False,0.0 | 1.0,other,rare_or_near_constant_binary_flag,almost_constant_binary_flag,keep_as_binary_candidate_and_validate_predictive_value_later,bivariate_multivariate_and_modeling,no
pos_latest_dpd_30plus_flag,binary_flag,binary_flag,float32,float32,5.8752369833924645,1.9202363367799113,2,2,99.7115158718094,0.2884841281905999,99.83475568942436,0.16524431057563588,0.123239817614964,0.0,99.7115158718094,0.0,99.83475568942436,False,False,0.0 | 1.0,pos_cash_history,rare_or_near_constant_binary_flag,near_constant_binary_flag,keep_as_binary_candidate_and_validate_predictive_value_later,bivariate_multivariate_and_modeling,no
pos_latest_dpd_60plus_flag,binary_flag,binary_flag,float32,float32,5.8752369833924645,1.9202363367799113,2,2,99.74226447948482,0.25773552051519466,99.84939759036145,0.15060240963855423,0.10713311087664043,0.0,99.74226447948482,0.0,99.84939759036145,False,False,0.0 | 1.0,pos_cash_history,rare_or_near_constant_binary_flag,near_constant_binary_flag,keep_as_binary_candidate_and_validate_predictive_value_later,bivariate_multivariate_and_modeling,no
pos_latest_dpd_90plus_flag,binary_flag,binary_flag,float32,float32,5.8752369833924645,1.9202363367799113,2,2,99.75642956841394,0.24357043158607536,99.85567269076306,0.14432730923694778,0.09924312234912758,0.0,99.75642956841394,0.0,99.85567269076306,False,False,0.0 | 1.0,pos_cash_history,rare_or_near_constant_binary_flag,near_constant_binary_flag,keep_as_binary_candidate_and_validate_predictive_value_later,bivariate_multivariate_and_modeling,no
pos_latest_has_dpd,binary_flag,binary_flag,float32,float32,5.8752369833924645,1.9202363367799113,2,2,99.24786832686115,0.7521316731388455,99.28463855421687,0.7153614457831325,0.036770227355713,0.0,99.24786832686115,0.0,99.28463855421687,False,False,0.0 | 1.0,pos_cash_history,rare_or_near_constant_binary_flag,near_constant_binary_flag,keep_as_binary_candidate_and_validate_predictive_value_later,bivariate_multivariate_and_modeling,no
pos_latest_has_dpd_def,binary_flag,binary_flag,float32,float32,5.8752369833924645,1.9202363367799113,2,2,99.61961553875707,0.38038446124293473,99.62976907630522,0.3702309236947791,0.010153537548155622,0.0,99.61961553875707,0.0,99.62976907630522,False,False,0.0 | 1.0,pos_cash_history,rare_or_near_constant_binary_flag,near_constant_binary_flag,keep_as_binary_candidate_and_validate_predictive_value_later,bivariate_multivariate_and_modeling,no
pos_latest_status_amortized_debt_flag,binary_flag,binary_flag,float32,float32,5.8752369833924645,1.9202363367799113,2,2,99.99723608020895,0.0027639197910476637,99.99581659973227,0.004183400267737617,0.0014194804766899534,0.0,99.99723608020895,0.0,99.99581659973227,False,False,0.0 | 1.0,pos_cash_history,rare_or_near_constant_binary_flag,almost_constant_binary_flag,keep_as_binary_candidate_and_validate_predictive_value_later,bivariate_multivariate_and_modeling,no
pos_latest_status_approved_flag,binary_flag,binary_flag,float32,float32,5.8752369833924645,1.9202363367799113,2,2,99.99032628073134,0.009673719268666824,99.99581659973227,0.004183400267737617,0.005490319000929207,0.0,99.99032628073134,0.0,99.99581659973227,False,False,0.0 | 1.0,pos_cash_history,rare_or_near_constant_binary_flag,almost_constant_binary_flag,keep_as_binary_candidate_and_validate_predictive_value_later,bivariate_multivariate_and_modeling,no
pos_latest_status_canceled_flag,binary_flag,binary_flag,float32,float32,5.8752369833924645,1.9202363367799113,1,1,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,False,False,0.0,pos_cash_history,rare_or_near_constant_binary_flag,almost_constant_binary_flag,keep_as_binary_candidate_and_validate_predictive_value_later,bivariate_multivariate_and_modeling,no
pos_latest_status_demand_flag,binary_flag,binary_flag,float32,float32,5.8752369833924645,1.9202363367799113,2,2,99.98099805143654,0.01900194856345269,99.98954149933066,0.010458500669344043,0.008543447894108646,0.0,99.98099805143654,0.0,99.98954149933066,False,False,0.0 | 1.0,pos_cash_history,rare_or_near_constant_binary_flag,almost_constant_binary_flag,keep_as_binary_candidate_and_validate_predictive_value_later,bivariate_multivariate_and_modeling,no
pos_latest_status_returned_flag,binary_flag,binary_flag,float32,float32,5.8752369833924645,1.9202363367799113,2,2,99.9436851342574,0.05631486574259615,99.97071619812584,0.02928380187416332,0.02703106386843283,0.0,99.9436851342574,0.0,99.97071619812584,False,False,0.0 | 1.0,pos_cash_history,rare_or_near_constant_binary_flag,almost_constant_binary_flag,keep_as_binary_candidate_and_validate_predictive_value_later,bivariate_multivariate_and_modeling,no
pos_latest_status_signed_flag,binary_flag,binary_flag,float32,float32,5.8752369833924645,1.9202363367799113,2,2,99.77404955708185,0.2259504429181465,99.77827978580991,0.2217202141900937,0.004230228728052815,0.0,99.77404955708185,0.0,99.77827978580991,False,False,0.0 | 1.0,pos_cash_history,rare_or_near_constant_binary_flag,near_constant_binary_flag,keep_as_binary_candidate_and_validate_predictive_value_later,bivariate_multivariate_and_modeling,no
pos_status_canceled_count_max,binary_flag,binary_flag,float32,float32,5.8752369833924645,1.9202363367799113,2,2,99.99585412031344,0.004145879686571496,99.99372489959839,0.006275100401606425,0.002129220715034929,0.0,99.99585412031344,0.0,99.99372489959839,False,False,0.0 | 1.0,pos_cash_history,rare_or_near_constant_binary_flag,almost_constant_binary_flag,keep_as_binary_candidate_and_validate_predictive_value_later,bivariate_multivariate_and_modeling,no
pos_status_canceled_count_sum,binary_flag,binary_flag,float32,float32,5.8752369833924645,1.9202363367799113,2,2,99.99585412031344,0.004145879686571496,99.99372489959839,0.006275100401606425,0.002129220715034929,0.0,99.99585412031344,0.0,99.99372489959839,False,False,0.0 | 1.0,pos_cash_history,rare_or_near_constant_binary_flag,almost_constant_binary_flag,keep_as_binary_candidate_and_validate_predictive_value_later,bivariate_multivariate_and_modeling,no
prev_latest_has_interest_rate,binary_flag,binary_flag,float32,float32,5.350702901684818,1.9366486131626455,2,2,99.11666786918026,0.8833321308197364,98.85146443514644,1.1485355648535565,0.2652034340338201,0.0,99.11666786918026,0.0,98.85146443514644,False,False,0.0 | 1.0,previous_application_history,rare_or_near_constant_binary_flag,near_constant_binary_flag,keep_as_binary_candidate_and_validate_predictive_value_later,bivariate_multivariate_and_modeling,no
prev_latest_last_appl_in_day,binary_flag,binary_flag,float32,float32,5.350702901684818,1.9366486131626455,2,2,0.16354184919105194,99.83645815080895,0.14853556485355648,99.85146443514644,0.015006284337488296,1.0,99.83645815080895,1.0,99.85146443514644,False,False,1.0 | 0.0,previous_application_history,rare_or_near_constant_binary_flag,near_constant_binary_flag,keep_as_binary_candidate_and_validate_predictive_value_later,bivariate_multivariate_and_modeling,no
